61,0,emulator set date and time automatically setting pull from host machine,0
62,0,keep alive connection in background,0
63,0,Add an ExpirationTime property to the ScheduledToastNotification,0
64,0,Can not establish connection with FullTrustProcess,0
65,0,LaunchUriAsync with default video audio player,0
66,0,Localization for same translation for different attributes should be able to simplify,0
67,0,option to show internaional reviews in marketplace,0
68,0,DataTransferManager TargetApplicationChosen event not supported for WinRT phone,0
69,0,AudioGraph AudioFrame output make me confused ,0
70,0,MapControl events not raised if overlay with IsHitTestVisible False,0
71,0,Integrate one note to dialer and other native apps and Expose api of OneNote so that rd party apps can push info,0
72,0,Improve MIME type support for NFC tags,0
73,0,Improve handling of NFC tags with multiple NFC records,0
74,0,Show scrollbars in WebBrowser control,0
75,0,Make importPf 😀 ataAsync return the imported certificate,0
76,0,Our app uses UI Access We are wondering if that is now supported ,0
77,0,PasswordBox with InputScope NumericPin locks keyboard for other controls,0
78,0,When Bing search results suggests an app the app should show relavent search results,0
79,0,How to implement IGraphicsEffectSource,0
80,0,Please provide support for adobe air runtime ,0
81,0,Add movies and books would be an excellent addition for the system ,0
82,0,inform Microsoft to include a good UI for the dashboard and to make some arrangement to display total downloads in the main page,0
83,0,Change UserAway and UserPresent System Triggers,0
84,0,Provide a way to disable roaming on a specific PasswordCredential,0
85,0,Sound Clips Through MMS,0
86,0,Get back the Offiline Symbols download ,0
87,0,Allow VirtualLock API from UWP apps,0
88,0,UWP LauchedArguments to contain info about the state of the tile,0
89,0,Get a New TV Advertising company for UK,0
90,0, Bug DataTemplate referencing POCO from another project in the solution,0
91,0,Add right to left orientation for text and pages support in windows phone studio app website ,0
92,0,Provide Sketch files for templates,0
93,0,Save message typed as draft when exiting without saving,0
94,0,LiveSDK on Windows Phone ,0
95,0,Adaptive Tiles optional elements and priority,0
96,0,APIs to control vibration haptic feedback,0
97,0,Multiple issues with NeighboringFilesQuery and file system indexer,0
98,0,Windows developer account registration does not support prepaid visa card,0
99,0,Faster OS updates with API and API behavioral fixes ,0
100,0,Support generic excludePaths in app URI handlers,0
101,0,DatePickerFlyout selected date not updated from source,0
102,0,Choser for dialer and choser for call history,0
103,0,I want to submit an app to the store via a command line,0
104,0,With Sets should come some clear and carefully set out guidance for App UI and Top Bars in apps,0
105,0,can you please create a nectar card app,0
106,0,Contact Class problem on Windows and Windows phone ,0
107,0,UWP DatagramSocket does not receive data until after data is sent on the socket ,0
108,0,Add SelectedBackground property to CalendarView,0
109,0,enable debugging for xbox in xbox device portal ,0
110,0,Allow access to BrowserHttp property of WebRequestCreator class,0
111,0,Add SOCK SEQPACKET and SOCK DGRAM to AF UNIX,0
112,0,Backgound Agent Memory profiling,0
113,0,Support install custom font on Windows Store,0
114,0,missing browser support for replace function when updating an app,0
115,0, UWP Ability to dinguish between suspending due to minimise and due to user closing the app,0
116,0,Add Handwriting Recognition to the TextBox RichEditBox,0
117,0,Allow us to upload by pushing to a Git remote,0
118,0,Allow SSL HttpClient with a ControlChannelTrigger,0
119,0,APIs to control volume,0
120,0,Read only Dependency properties,0
121,0, BUG The new dashboard does not report the expected parameters,0
122,0,Need Alpha Test System or working Beta Test System or both ,0
123,0,Improve MarkupExtension and relatives as Binding name scope and the XAML interpreter ,0
124,0,Export simple project from each sample page,0
125,0,Inking Custom Word List,0
126,0,Bug No crash dump for side loaded HoloLens app when crash dump enabled,0
127,0, BUG FileOpenPicker throws error in certain scenario,0
128,0,Bug in ColorPicker Control Programatically Changing Alpha,0
129,0,Vector Tiles App List icons and App Bar icons,0
130,0,Cortana add support for all regions and languages in Windows IoT Core not only English,0
131,0,Failed to Create Isolated Environment E CREATING ISOLATED ENV FAILED ,0
132,0,Adding a filter example a letter in the ListBox,0
133,0,Allow background services to display controls on top of other applications ,0
134,0,Notify me when new feedback comes to Feedback hub,0
135,0,Microphone sampling frequency should be controlled Now it is fixed ,0
136,0,Enable removing language code from the language history ,0
137,0,Manage all installed applications in Windows Phone,0
138,0,Provide an API for crash report downloading,0
139,0,Bug StrokeDashArray property only applied to first element on page,0
140,0,Allow bank transfer wire transfer for registration fee,0
141,0,Add Full Line or No Whitespace Option to TextWrapping Enumeration,0
142,0,Push vCards Contact info to other WP users ,0
143,0,Fix Map control so that it is possible to databind add multiple objects in Universal apps with reasonable performance,0
144,0,Crash analytics for Win Desktop apps,0
145,0,Create a new Route object without using RouteQuery,0
146,0,Windows UI Library Will there be a DesignTime experience for controls Control in Toolbox ,0
147,0,FutureAccessList GetFolderAsync and Relocated User Folders Bug,0
148,0,Provide fix for c a d when updating when installing license reset on reinstall,0
149,0,Paint Diagonal rectangular selection,0
150,0,Include TextBox IsSpellCheckEnabledProperty property and TextBox IsTextPredictionEnabled property in Windows Phone Silverlight Apps ,0
151,0,Fix the WinRT MIDI APIs,0
152,0,Enable WinAppDriver for Xbox and Mobile,0
153,0,Embedded video on PHP forums ,0
154,0,Oh God let me register,0
155,0,Add option for MenuFlyout to cancel closing,0
156,0,Package Flight Groups Beta Transition,0
157,0,developer access to cpu and gpu information in c #,0
158,0,support WCF net tcp duplex communication,0
159,0,Add click event for row Datagrid,0
160,0,It is not possible to determine which platform the app was purchased on via existing APIs ,0
161,0,Settings in alphabetical order,0
162,0,Ability to force speaker on Phone or other devices when headphones are plugged in,0
163,0,Give users the option to disable automatic application starts after restart,0
164,0,Please change the look of scroll bar of start Make the scroll bar thin Its like the regular scroll bar,0
165,0,Changing DataContext modifies previously bound view model,0
166,0,Add to CollectionViewSource function pointer to get the group objects not just Property Path,0
167,0,controls for move and resizing controllers by user,0
168,0,MediaPlayer class delay problem,0
169,0,MediaLibraryExtension SaveSong forces file extension to mp even for wma files,0
170,0,Need to be able to get an invoice for payments made,0
171,0,Allow apps to be hidden visible in the store like the old dashboard,0
172,0,app certification needs to be specific not generic,0
173,0,Support CreateStreamedFileAsync in Windows Explorer,0
174,0,Camera should work when app minimized,0
175,0,Allow copy paste in settings pages for path instructions AND especially in Failure Error outcomes for self repair fix research lookups,0
176,0,Allow fopen on files chosen by the user or retrieve path from StorageItem ,0
177,0,xbox dev mode companion work ipv please ,0
178,0,Select Treeview node from code,0
179,0,Allow TCP connections to survive suspend resume,0
180,0,Applied font style of the WPF Richtext Editor,0
181,0,Switch to LF style line endings in all Windows Applications ,0
182,0,MPIO registry values suggestion through server event logs ,0
183,0,Get UNC name of a mapped network drive,0
184,0,Add possibility to create LoopingSelector Item Panel,0
185,0,x bind to the parent element class page usercontrol outside of the DataTemplate should be possible,0
186,0,Support for BT A DP Sink,0
187,0,precise information on suspensions before removal of apps,0
188,0,Kiosk support for Windows Hello,0
189,0,Custom buttons and actions on call screen,0
190,0,desktop app converter keeps running state on build ,0
191,0,Intellisense for Windows Devices I c types incorrectly expose sup tags,0
192,0,Create a control for ' Continue in different device ',0
193,0,Rome SDK for Xamarin Forms,0
194,0,TitleBar ExtendViewIntoTitleBar in Anniv Update breaks metrics height and button width metrics,0
195,0,` SystemNavigationManagerPreview CloseRequested ` event not raised correctly when tapping ` x ` icon on Sets window ,0
196,0,Explain Rejected Tax Profiles,0
197,0,Add effects to InterstitialAd when it shows ,0
198,0,Add support for non static MicrosoftGraph service init,0
199,0,Add a GrantAccountAccessTask for obtaining temporary access to social media accounts,0
200,0,Why does not DatePicker support Placeholder Text,0
201,0,Add real time data roaming to allow Apple Continuity like scenarios,0
202,0,My internet explorer is not working,0
203,0,The date drop down in the Windows Dev Center dashboard to have custom date ,0
204,0,Side Loaded Apps Full kernel driver access Allow Windows IoT Enterprise embedded devices to run a WUP app and access it is own computerIe devic,0
205,0,Provide Support for phone to be used as Miracast Receiver or Broadcast,0
206,0,Translate winforms drawing code via GDI HTML drawing code ,0
207,0,Change the Store search engine algorithm back to as it was ,0
208,0,by putting the barcodes back in the wallet app for loyalty cards,0
209,0,Allow us to use xaml ex music control in action center,0
210,0,DataGrid DoubleTap Event Specific to the DataGridRows Themselves,0
211,0,Show a paid app w a trial option in the free apps category,0
212,0,Keep alive WiFi in when phone is locked to be able to have WCF app that let receive notifications,0
213,0,Choose style ResourceDictionary or XAML based on Window build features,0
214,0,Ability to control camera flash,0
215,0,Add extra property to the WP LongListSelector to retain position,0
216,0,New Project Templates showing proper usage of variables for Tombstoning FAS,0
217,0,Use ContentPresenter in MasterDetailsView instead of ListView,0
218,0,Image Classes than be run on non ui threads,0
219,0,OpenCL or C AMP Support,0
220,0,DNS SD API crashes DNS Client service on Windows ,0
221,0,Support HLS version so Enterprises can move to Fragmented MP backed streams,0
222,0,Detect if you are on waiting when calling someone,0
223,0,bookmarks in the podcast app,0
224,0,when wifi connects g disconects automatic for max life battery,0
225,0,Dev Dashboard Cant delete garbage feedback,0
226,0,Reset device for all device families ,0
227,0,Provide Process Class APIs to develop lower level operations like Task Manager in Windows,0
228,0,Built in assmebler support with many syntaxes,0
229,0,Allow partial localization of the app,0
230,0,Wrong PixcelBuffer from WriteableBitmap,0
231,0,Allow WP resume behavior to act like Wp ,0
232,0,Canvas Unhandled Native Exception,0
233,0,Implement XAML style triggers,0
234,0,The Windows Phone Developer site has no way of deleting a payment method,0
235,0,File picker should filter by specified extensions,0
236,0,Setting IsZoomedInViewActive to False on a SemanticZoom hooks it to the BackRequested event ,0
237,0,Build error when using other than ASCII character for Binding Path of x Bind,0
238,0,WebView in Windows Mobile displays li tag in very small size,0
239,0,Centennial cmd line arguments,0
240,0,Merge Windows Phone and Windows Bing Maps APIs,0
241,0,Kiosk mode needs App Update APIs,0
242,0,MediaComposition SaveAsync fails with images,0
243,0,Launcher action LaunchUriAsync opens target too slow,0
244,0,All customers should have all language choices no matter where the phone was bought ,0
245,0,Integrate Power BI charts,0
246,0,Open developer account in Turks and Caicos Islands,0
247,0,File type handler in update,0
248,0, BUG Fix System IO FileNotFoundException when using ToggleButton derivatives ,0
249,0,API to trigger Person Reminders,0
250,0,ucrtbase bug isalnum is broken in RS ,0
251,0,wcf and Add Service Reference for WP ,0
252,0,AdaptiveMediaSource on Windows not playing SmoothStreaming,0
253,0,Allow PeerFinder Proximity tracking in the background,0
254,0,Bluetooth LE auto connection timeout,0
255,0,Task based operations generation when adding Service References,0
256,0,TreeView control has poor selection experience,0
257,0,withdrawal the money from Windows Dev Center,0
258,0,Support for DNS over TLS,0
259,0,there should be an option to arrange tiles on home screen by priority most used etc automaticaly,0
260,0,No of contacts in a Group should not be limited to ,0
261,0,Add the link for the feedback hub to the store is app review form,0
262,0,Support for existing UWP Ads in Desktop Bridge applications ,0
263,0, x Static NumericConstant way of accessing constants in XAML page,0
264,0,Add webm to list of file extensions that are considered part of the video library also dds for pictures library ,0
265,0,MediaCapture InitializeAsync throws unauthorized exception,0
266,0,EmptyTemplate on ItemsControl and derived Controls,0
267,0,Disallow users to rate raview if MS will disable it later,0
268,0,Add scroll and scrolltoend events to the scrollviewer,0
269,0,Add better mouse hover support for MenuFlyouts,0
270,0,Provide live chat with tester,0
271,0,Provide full access to PeopleHub,0
272,0,Printing the report for report viewer and items grouping,0
273,0,Windows Store payments for UWP Sideloaded Apps,0
274,0,Improve Access to SystemNavigationManager BackRequested,0
275,0,Native support of SVG animation with SMIL inside XAML for Responsive,0
276,0,Assembly Binding Redirection support,0
277,0,present DOWNLOAD FREE TRIAL action button for store apps that have free trials,0
278,0,SkyDrive option to make folders available offline,0
279,0,Windows Store printing in VB is unusable,0
280,0,Is not there any support about encryption of local database ,0
281,0,Provide developers and API to access default system sounds such as those found in Settings ringtones sounds ,0
282,0,MediaPlayer does not play on calling Play method when app is minimized,0
283,0,Compilation of x Bind to a global static ViewModel fails when using Mode OneWay or TwoWay,0
284,0, UWP Need http proxy function,0
285,0,Give us a way to create a Desktop Shortcut,0
286,0,InvalidCastException in MediaComposition GetThumbnailAsync on VMs,0
287,0,Relay voice commands from startscreen to app Tellme ,0
288,0,Fix the funtionality when using a list of checkboxes within a ListBox or MultiselectBox url ,0
289,0, BUG File folder picker and suspension problems,0
290,0,MapControl crashing in BingMaps dll Engine PerspectiveCamera updateProjectionMatrices void ,0
291,0,LicenseInformation LicenseChanged handler is called continually every seconds in WIndows update,0
292,0,Enable hooks to supply own Segoe MDL Asset value for back and forward buttons on TabView,0
293,0,Create Filders for App management,0
294,0,PackageLayout value does not appear until Configuration is fiddled with,0
295,0,Microsoft Docs to provide clarity on different types of queries ,0
296,0,Add duration control to standard UWP controls avaialble,0
297,0,WPF like FocusScope for custom menus toolbars popups,0
298,0,In the photo app The share button wont open the text app to send a picture had to open text messaging and attach photo that way,0
299,0,Potential bug in ObservableCollection when adding list of items,0
300,0,Network activity profiler functionality,0
301,0,Please provide package for developers who wants expedite certification,0
302,0,The MediaElement Seekbar make noise ' plop ' when you change the position even when the sound is muted,0
303,0,Bitlocker activatable in phone settings,0
304,0,Access to account information,0
305,0,Allow launching app from URI using QR code scan on Search Vision screen,0
306,0,Allow WebView video tag to go Fullscreen ,0
307,0,Store using date for version number when building a package with symbols,0
308,0,HttpClient Allow inspection of server certificate during SSL handshake,0
309,0,Detect whether user has rated the app or not,0
310,0,Option to remove opacity animation in ImageEx,0
311,0,HTML select element should wrap items in WebBrowser control,0
312,0,Add a way to start an app from the notification center ,0
313,0,Add Binding by DependencyProperty in addition to string in PropertyPath code behind ,0
314,0,Please provide support for adding developer user id to Windows Developer account ,0
315,0,Disable the password lock on Kids Corner,0
316,0,Allow to submit own IRadialController implementation instead of using HID injection driver,0
317,0,API to send SMS via code without user input ,0
318,0,Can you expedite the approval process to publish apps in the Store ,0
319,0,keaboard is dissapearing on the middle of texting,0
320,0,PinchIn and PinchOut events,0
321,0,Dev Dashboard Do not show character limit error until I hit characters,0
322,0,Will does Metro UI support SerialPort control ,0
323,0,Read bar code data through background service using Point of Service ,0
324,0,be able to choose photo size to upload to Skydrive currently defaults to very small ,0
325,0,Windows UWP should support Reflection Emit for Mocking frameworks,0
326,0,A little more attempt to give help with VB net would be appreciated Most code shown is in C #,0
327,0,Unlink the Windows Phone App listing page is link to privacy policy link,0
328,0,Open Asia is voice function,0
329,0,need a way to capture a user clicking the maximize button on a UWP app,0
330,0,Convert an individual account into a company one,0
331,0,Certification process and notifications in the Dev Center App,0
332,0,Can files in FutureAccessList please open with CreateFile ,0
333,0,Allow global hotkeys to launch UWP Apps,0
334,0,detect windows adjacent to top bottom display edge,0
335,0,Get the color of a physical pixel from the display,0
336,0,SearchBox in windows mobile application ,0
337,0, Bug MapControl MapIcon rendering changed on W Creators update,0
338,0,Improve extensions enumeration API,0
339,0,Improvements with WebView Rendering Performance,0
340,0,Fix MediaStreamSource in Windows Phone ,0
341,0,Need to set MaximumAutomaticRedirections for HttpWebRequest,0
342,0,Possibility to control what microphones use in Lumia through the portal,0
343,0,Masked password input in Toast notification,0
344,0,Support full prosody tag in TTS,0
345,0,Make Universal Windows Platform Open Source and Cross Platform,0
346,0,Enable application debugging in screen locked mode ,0
347,0,No exception from PasswordVault FindAllByResource when there are no results,0
348,0,UWP RELAXED PROGRAMMING MODE,0
349,0,set system time api,0
350,0,Videos and Movies directly to Market Place,0
351,0,E STARTING ISOLATED ENV FAILED with BaseImage ,0
352,0,Use supported languages as search criteria for apps,0
353,0,Missing helper functionality in simple classes Windows UI Xaml Media compared to wpf ,0
354,0,Allow subpixel font smoothing DirectWrite in UWP apps,0
355,0,LaunchUriAsync or LaunchFileAsync problem in tablet mode,0
356,0,Limit the speed of background downloads,0
357,0,Enable to access read contacts groups and contacts groups membership,0
358,0,Universal App time trigger improvements,0
359,0,The Store App is titles are cut because the c heading class font size style property is fixed to px px is more appropriate ,0
360,0,xbox dev mode companion VR,0
361,0,Allow users to search by category in the Xbox Store app,0
362,0,IE should start displaying unicode characters ,0
363,0,Option to see status bar at all times,0
364,0,poder ejecutar aplicaciones desde skydrive,0
365,0,Store custom secret data on Windows Store server for application,0
366,0,adding stacks on desktop folders,0
367,0,webpages access on beta apps should also be restricted to registered beta testers only like Google Play does ,0
368,0,Cam flashlight MP convertation MP convertation and thrumbnails,0
369,0,Sample how to create a custom virtualizing panel and good article on how UI virtualization works in UWP,0
370,0,Change how reviews are being handled in the Windows Store,0
371,0,Add option to enter privacy policy directly when submitting app,0
372,0,Desktop wallpaper access API,0
373,0,How about MinDate instead of MinYear on DatePicker,0
374,0,Real time report for developer on purchase and download,0
375,0,Windows Phone Developer Tools need to Support Windows Server R ,0
376,0,Get Query Active Directory user information,0
377,0,Windows dashboard having the upload speed adjusted so that developers with slower internet connections can upload packages,0
378,0,See how much current subscriptions per app,0
379,0,Allow web view to load images using ms appdata 😕 local in UWP,0
380,0,MIDI file mid playback support in Groove Music App,0
381,0,Workplace start app with login and server url,0
382,0,Add ability to read FriendlyName from SmartCard object,0
383,0,Accessing network drive fails in Common Dialog,0
384,0,Simplify Publish to Appx package Centennial ,0
385,0,Bluetooth Health Profile part of Bluetooth BLE external sensors interface,0
386,0,Let the parent application know when the target application has closed ,0
387,0, Bug ListBox ScrollIntoView does not work properly,0
388,0,Viewport D support in XAML with Windows Metro app,0
389,0,Collapsed Image Element make Win Exception in Target build ,0
390,0,Support Automation of Payout Summary downloads,0
391,0,Allow an Window to minimize programatically,0
392,0,PPT Viewer in UWP UI,0
393,0,Extend maximum size for CompactOverlay view mode ,0
394,0,Emulator to run on non SLAT computers,0
395,0,Fix image resources compiling issue,0
396,0,Accurate Timer API tuned for precision,0
397,0,Store should not have an add button when I am supposed to replace,0
398,0,Add support for TMC,0
399,0,Exit button on ie ,0
400,0,Provide Insider builds of HoloLens Emulator RS ,0
401,0,Provide API to lock unlock the screen and provide API to display customized window to replace the default unlocking window,0
402,0,Bug in Windows Data PDF API,0
403,0,Add PanePlacement Top and Bottom to SplitView,0
404,0,Emulate Bad Data Connection v ,0
405,0,FileOpenPicker filter by name,0
406,0,Improve Windows Dev Center performance for Edge,0
407,0,stricter ui rules for the marketplace,0
408,0,Dark mode detection API for JS apps,0
409,0,Support tel 😕 mailto 😕 etc in Browser Control,0
410,0,UWP XAML MediaElement auto hide cursor on fullscreen mode,0
411,0,Make it possible in WebView to accept invalid certificate for HTTPS website ,0
412,0,Hijri adjustment for DatePicker and other Date Time controls,0
413,0,Enable Cortana to Search Contacts for Contact Information,0
414,0,Re issue the public facing windows API as Ada ,0
415,0, UWP Files created with DownloadsFolder CreateFileAsync cannot be loaded with StorageFile GetFileFromPathAsync,0
416,0,Implement an event which should be triggered once phone is rebooted,0
417,0,Add support for DirectionalBlurEffect Win D effect to Composition APIs,0
418,0,MediaPlayer fails opening MKV from URL in Creators Update,0
419,0,Require x Bind to have mode set,0
420,0,Ability to control FM radio via APIs like we did in Silverlight for Windows Phone,0
421,0,Allow context menu verbs with file explorer integration without setting the app as default for the file type,0
422,0,Have a Casual genre section when publishing apps,0
423,0,Allow all the screenshots to be added at once including language metadata,0
424,0,The weekly reminder function in the wp base calendar,0
425,0,Add text hyphenation support to Windows Runtime XAML,0
426,0,In app purchases available in Windows Store for Business,0
427,0,Bluetooth audio in videos,0
428,0,Allow uiAccess elevated privs to pave the road for getting rid of MSI,0
429,0,ZIP comply with ISO time ,0
430,0,Sandbox and Controls may be holding UWP back,0
431,0,please give my elderly mother her windows it is hard for them to learn over maybe and you could call it easy windows mom and dad,0
432,0,Cross user remote app launching app services,0
433,0,Better way to take upload and update localised app screenshots ,0
434,0,DatePicker DayVisible does not completely work,0
435,0,UI Access support for Centennial Converter,0
436,0,Make Universal Dismiss automatic for all apps requiring no work from devs,0
437,0,Dev Dashboard I do not know what a Current Rating ID of c c b be e dd f e means,0
438,0,Enable a shorter upload cycle for apps which are only unlisted reducing requirements such as ratings description etc ,0
439,0,Click Tapped event can be invoked multiple times in a single instance and crashes application,0
440,0,Services Twitter add support for additional members of tweet JSON add support for expanded t co URLs,0
441,0,Proxy auto config or PAC file support,0
442,0,Make Textblock support ReadOnlySpan T and ReadOnlyMemory T ,0
443,0,Restricted mode while at school for students managed by their parents,0
444,0,Dev center need to accept Org account to submit incidents,0
445,0,mark sideloaded app in app list,0
446,0,I should be very happy if silverlight wil be supported in EDGE,0
447,0,Cannot use Windows SDK args like list if SDK already installed,0
448,0,Add hardware key support such as repurposing vol vol for zoom with camera video apps and WP lens feature ,0
449,0,' OperationCompleted ' event not raised after ' Paste ' operation,0
450,0,Simplify the Payout registration process for non US developers ,0
451,0,Free developer account for an individual that can only allow one app publishing or make it a promo temporarily ,0
452,0,Re enable Windows Bridge for Android,0
453,0,Windows Application Driver support for UWP applications on emulators and physical devices,0
454,0,Have a flash notification from network operators,0
455,0,Where is the ApplicationWindow API ,0
456,0,Binding is not updated upon visiblity changes,0
457,0,Right Alt AltGr and Left Control ,0
458,0,Pause and resume external background audio,0
459,0,Why we have access to Contact List but din ' t have access to owner phone number ,0
460,0,Provide ability to transfer ownership of app including IAP transfer,0
461,0,Enable converted desktop apps to access Contacts Appointments and so on,0
462,0,FM Radio RDS support if FM Radio APIs are brought in,0
463,0,Add PullToRefresh to MasterDetailsView ' Master Panel ',0
464,0,Using x Bind or Binding in a Setter Value property of a VisualState,0
465,0,Fix RichEditBox ProtectedText doing nothing,0
466,0,Support using a Binding in a Style Setter in Window Store apps,0
467,0,Greater information on Installed Apps list,0
468,0,Improve layout templates of basic apps,0
469,0,Select a File using the Windows System Launcher API when using LaunchFolderAsync,0
470,0,View the reason why the app was unpublished in Dev Center,0
471,0,Improve Exceptions for WinRT UWP,0
472,0,MenuFlyout ShowAt shows unwanted white background in W ,0
473,0,HTML links within document do not work when in frameset,0
474,0,Add a Role for developers accounts that are part of AD to raise support cases,0
475,0,Show countries in which an App is featured spotlight ,0
476,0,API for Direct phone interaction dialing sending answering replying recording playing to hooking up filtering Phone call ,0
477,0,Show download details in the action bar,0
478,0,KeyboardSelection in Selectors ListBox ComboBox ListView GridView ,0
479,0,Cortana would not learn new Work commute Data wipe of Cortana was required ,0
480,0, TextBoxRegEx Add check of the letters at input ,0
481,0,wacom like Pen input native support For Wp e win Rt,0
482,0,Add file template for ResourceDictionary in Visual Studio as Blend has such template ,0
483,0,Background audio playback does not work on Build UWP ,0
484,0,BackgroundTask to trigger at user selected time,0
485,0,Provide native support for stylus input,0
486,0,Category on Contact like outlook,0
487,0,Enable rendering of XAML not present in visual tree into image for WinRT ,0
488,0,HTTP Provide capability to add custom headers to multipart content HttpMultipartContent class,0
489,0,The link to the PrinterExtensionLibrary for UWP points to ,0
490,0,Show Total Number of Downloads over full Lifetime not just montths,0
491,0,To load the mobile turn off and the alarm works with the phone off to my core ,0
492,0,Dev Dashboard Drop target for packages does not indicate data was dropped until it is too late,0
493,0,Add SuppressMessage for CA in generated x Bind code for fields that have IDisposable,0
494,0,DateFlyoutPicker flyout has not same size with ShowAt and ShowAtAsync,0
495,0,Provide checksums for BaseImage wim files,0
496,0,Eyedropper ability to pick color outside of the UWP app,0
497,0,Severe Bug Crash when using StoreServicesFeedbackLauncher to lauch Feedback Hub,0
498,0,I want to drap items from one treeview to another treeview I want to use this control TreeView from this link https emannoyed,0
499,0,ContentPresenter ContentTemplateSelector is broken,0
500,0,More Flexible Scheduling Of Background Agents For Better Battery Efficiency,0
501,0,Provide an effective Advertising Service Control for WP,0
502,0,Produce errors if invalid certificate is uploaded ,0
503,0,Expose entire WinRT API for personal apps,0
504,0, UWP Capture WebView http request,0
505,0,App removal or rejection should be presented on Dashboard Not just sent by mail ,0
506,0,Group by publisher needed,0
507,0,Cryptuiwiz to support timestamp reply,0
508,0,Track Clipboard changes in background in Win ,0
509,0,No sounds with using FullTrustProcessLauncher,0
510,0,Please provide Fluent design toolkits for Affinity Designer,0
511,0,Make the emulator emulate the ARM CPyou like in WinMobile,0
512,0,All Windows verisons include a one keychain Bluetooth chip inserted in a keychain for Dynamic Lock to pair ,0
513,0,StorageFile GetThumbnailAsync does not wait for thumbnail to be generated,0
514,0,Filter Manager and Unified Write Filter incompatibility,0
515,0,Screenshot Hotkey in Emulator,0
516,0,Enhance XInput to support Force Feedback effects for Joysticks Steering Wheels etc ,0
517,0,Adult Content Needs to Be Properly Defined,0
518,0,WebView Do not load external images and formats like the UWP Mail App,0
519,0,Enable Hyper V on all version of Windows,0
520,0,Add @ button on the titlebar to provide feedback on the spot,0
521,0,Autosuggestbox AutoSuggestionBoxTextChangeReason is always UserInput ,0
522,0,make call forwarding call divert once I have pick up the incoming call,0
523,0,Allow Fetch API call for UWP JS apps,0
524,0,More control of top bar on project Westminster,0
525,0,Windows Store app IAP subscription model,0
526,0,Please open a dedicated forum to DesktopAppConverter,0
527,0,Support loading rd party net plug in code in some way,0
528,0,Allow to mix WinJS HTML and C # XAML inside one application,0
529,0,VS XAML editor needs FontIcon Wizard for selecting chars and nuget ' ing new fonts,0
530,0,UWP CommandBar SecondaryCommands KeyboardAccelerators,0
